,소재지명,도로명,위도,경도,시설구분
225,백현마을모아미래도2단지,경기도 용인시 기흥구 동백8로 126,37.2820248,127.1634921,아파트주차장
226,도담마을9단지죽전파크빌,경기도 용인시 수지구 정든로 22,37.3277268,127.1161188,아파트주차장
227,용인수지동도센트리움 아파트,경기도 용인시 수지구 이현로 125,37.3118374,127.0914235,아파트주차장
228,꽃메마을현대홈타운4차3단지,경기도 용인시 수지구 죽전로 87,37.3225289,127.1177435,아파트주차장
229,꽃메마을한라프로방스,경기도 용인시 수지구 죽전로 111,37.3232078,127.1194901,아파트주차장
230,꽃메마을극동스타클래스,경기도 용인시 수지구 죽전로 116,37.3225553,127.1211709,아파트주차장
231,꽃메마을아이파크2차,경기도 용인시 수지구 죽전로 121,37.3238557,127.1207011,아파트주차장
232,성현마을광명샤인빌,경기도 용인시 수지구 디지털벨리로 5,37.327677,127.1319098,아파트주차장
233,금화마을주공6단지,경기도 용인시 기흥구 금화로11번길 9,37.2628099,127.1050877,아파트주차장
234,금화마을주공3단지,경기도 용인시 기흥구 금화로11번길 10,37.2624271,127.1071395,아파트주차장
235,버들치마을 경남아너스빌1차,경기도 용인시 수지구 성복1로 157,37.3147034,127.0623638,아파트주차장
236,성복아이파크,경기도 용인시 수지구 성복1로 222,37.3175005,127.0653222,아파트주차장
237,수지LG빌리지1차,경기도 용인시 수지구 성복2로 86,37.3169439,127.075941,아파트주차장
238,백현마을경남아너스빌,경기도 용인시 기흥구 동백8로131번길 9,37.2834609,127.1647438,아파트주차장
239,백현마을주공9단지,경기도 용인시 기흥구 동백8로131번길 20,37.2823852,127.1666818,아파트주차장
240,버들치마을경남아너스빌2차,경기도 용인시 수지구 성복1로163번길 11,37.3155315,127.0606612,아파트주차장
241,버들치마을힐스테이트2차,경기도 용인시 수지구 성복1로164번길 13,37.3184372,127.0635799,아파트주차장
242,성복자이1차,경기도 용인시 수지구 성복1로164번길 20,37.3172069,127.0653698,아파트주차장
243,성현마을우미2차,경기도 용인시 수지구 죽전로 143,37.3248535,127.1235419,아파트주차장
244,죽전현대1차,경기도 용인시 수지구 죽전로 244,37.3319073,127.1297882,아파트주차장
245,죽전건영캐스빌,경기도 용인시 수지구 죽전로 267,37.3335992,127.1259432,아파트주차장
246,더리버하임,경기도 용인시 수지구 대지로 19,37.3282911,127.1121787,아파트주차장
247,수지한신,경기도 용인시 수지구 대지로 27,37.3279466,127.1126149,아파트주차장
248,참솔마을월드메르디앙,경기도 용인시 기흥구 동백죽전대로 283,37.2648552,127.1538283,아파트주차장
249,내대지마을주공5단지,경기도 용인시 수지구 디지털벨리로 21,37.3297068,127.1325894,아파트주차장
250,서그내마을서천아이파크,경기도 용인시 기흥구 서그내로16번길 14,37.2460487,127.0724171,아파트주차장
251,영통로 효성해링턴 플레이스 아파트,경기도 용인시 기흥구 서그내로16번길 30,37.2448481,127.070907,아파트주차장
252,대지마을2차현대홈타운,경기도 용인시 수지구 현암로 54,37.3307647,127.1150823,아파트주차장
253,광교상록자이,경기도 용인시 수지구 광교마을로 62,37.2964591,127.0715785,아파트주차장
254,광교휴먼시아41단지,경기도 용인시 수지구 광교마을로 90,37.2954416,127.0757315,아파트주차장
255,성원상떼레이크뷰,경기도 용인시 기흥구 동탄기흥로 864,37.2340393,127.1031097,아파트주차장
256,동일하이빌2단지,경기도 용인시 수지구 신봉3로11번길 10-7,37.3258281,127.0677228,아파트주차장
257,동일하이빌4단지,경기도 용인시 수지구 신봉3로12번길 9,37.330039,127.0647753,아파트주차장
258,래미안수지이스트파크,경기도 용인시 수지구 신수로683번길 19,37.3305836,127.1003832,아파트주차장
259,보뜨랑마을벽산블루밍,경기도 용인시 수지구 신수로783번길 50,37.3421561,127.0986033,아파트주차장
260,호수청구,경기도 용인시 기흥구 공세로 226,37.2402348,127.1032876,아파트주차장
261,용인세원,경기도 용인시 기흥구 공세로 76,37.2312393,127.1095235,아파트주차장
262,교동마을정광,경기도 용인시 기흥구 마북로154번길 16,37.3021864,127.1248314,아파트주차장
263,수지건영,경기도 용인시 수지구 수풍로23번길 25,37.3303717,127.0923377,아파트주차장
