,소재지명,도로명,위도,경도,시설구분
171,9092연탄집,경기도 용인시 처인구 모현읍 백옥대로2332번길 21-13,37.3324836,127.2486169,일반음식점
172,911온반,경기도 용인시 처인구 금령로71번길 2,37.23530194,127.2042051,일반음식점
173,99곱창,경기도 용인시 기흥구 흥덕1로79번길 2,37.27499329,127.0714955,일반음식점
175,9미&짝태와노가리,경기도 용인시 수지구 신수로 767,37.33814879,127.1016325,일반음식점
177,AK & 기흥어글리스토브,경기도 용인시 기흥구 기흥역로 63,37.27533201,127.1177629,일반음식점
178,B:OOM[비:움],경기도 용인시 기흥구 용인향교로20번길 7,37.29654048,127.1201492,일반음식점
180,BBQ 수지신봉점,경기도 용인시 수지구 신봉1로 62,37.32260316,127.0785843,일반음식점
181,BBQ 용인고림점,경기도 용인시 처인구 고림로 142-1,37.24517573,127.2191781,일반음식점
182,BBQ 용인보정점,경기도 용인시 기흥구 죽현로 31,37.31952501,127.1142888,일반음식점
184,BBQ 치킨,경기도 용인시 처인구 이동읍 백옥대로621번길 3,37.1920841,127.2066244,일반음식점
185,BBQ(구성점),경기도 용인시 기흥구 용구대로 2370,37.29796377,127.1088025,일반음식점
187,BBQ마평점,경기도 용인시 처인구 금학로 471,37.23629688,127.2153892,일반음식점
188,BBQ신풍덕천점,경기도 용인시 수지구 정평로 40-1,37.31994,127.0876621,일반음식점
189,BBQ용인보라점,경기도 용인시 기흥구 한보라2로14번길 8-4,37.25359486,127.1108588,일반음식점
190,BBQ용인상하점,경기도 용인시 기흥구 중부대로788번길 2,37.25829121,127.1423205,일반음식점
191,BBQ치킨(죽전점),경기도 용인시 수지구 푸른솔로 86,37.3259235,127.1196349,일반음식점
193,BBQ치킨청덕점,경기도 용인시 기흥구 구성1로 22,37.29194052,127.1453767,일반음식점
194,BBQ흥덕지구점,경기도 용인시 기흥구 흥덕2로 115,37.27784097,127.0737918,일반음식점
195,BHC,경기도 용인시 처인구 모현읍 외대로 6,37.33718756,127.2501516,일반음식점
196,BHC 수지상현중앙점,경기도 용인시 수지구 만현로 120,37.30608423,127.0846797,일반음식점
197,BHC 원삼점,경기도 용인시 처인구 원삼면 고당로15번길 3,37.16470901,127.3111931,일반음식점
198,BHC 죽전1동점,경기도 용인시 수지구 현암로 162,37.33128454,127.1272325,일반음식점
199,BHC(한보라점),경기도 용인시 기흥구 한보라2로 13,37.25458786,127.1113048,일반음식점
