,소재지명,도로명,위도,경도,시설구분
163,행복유지,경기도 용인시 처인구 이동읍 백옥대로195번길 19-9,37.15456082,127.2036532,폐기물처리업체
164,석영개발㈜,경기도 용인시 수지구 문인로 30,37.33392426,127.1001375,폐기물처리업체
165,복지자원,경기도 용인시 처인구 남사면 서촌로 146,37.14308541,127.1289092,폐기물처리업체
166,관기실업,경기도 용인시 기흥구 영통로525번길 24,37.26585121,127.0761046,폐기물처리업체
167,진성환경,경기도 용인시 기흥구 상갈로23번길 8,37.26871139,127.1069646,폐기물처리업체
168,(주)우정테크,경기도 용인시 처인구 백암면 한택로 357,37.11665478,127.3861648,폐기물처리업체
169,(유)청명(용인지점),경기도 용인시 처인구 백암면 고안로51번길 142-33,37.1407362,127.4166861,폐기물처리업체
170,㈜엑소콤,경기도 용인시 처인구 남사면 수세로86번길 8,37.11459184,127.1311348,폐기물처리업체
171,진현화학,경기도 용인시 처인구 이동면 화산로 137,37.1465011,127.2165295,폐기물처리업체
172,㈜그린서림,경기도 용인시 처인구 남사면 통삼로169번길 15,37.11475958,127.125892,폐기물처리업체
173,대구수지,경기도 용인시 처인구 이동읍 문화로 116,37.13375361,127.2151786,폐기물처리업체
174,㈜에이치알테크놀노지,경기도 용인시 처인구 남사면 원암로 20,37.09097978,127.1504635,폐기물처리업체
175,㈜알엔씨,경기도 용인시 처인구 원삼면 원양로246번길 134,37.1771131,127.319583,폐기물처리업체
176,디에이치리사이클링㈜,경기도 용인시 기흥구 신정로237번길 46,37.29078888,127.0931351,폐기물처리업체
177,비에스산업,경기도 용인시 처인구 백암면 박곡로 140,37.17361303,127.3906635,폐기물처리업체
178,가온환경,경기도 용인시 처인구 백암면 고안로51번길 142-33,37.1407362,127.4166861,폐기물처리업체
179,㈜에이엠비,경기도 용인시 처인구 백암면 한택로 225,37.11059796,127.3949772,폐기물처리업체
180,㈜세경인터내셔널,경기도 용인시 처인구 이동읍 서리로101번길 28-20,37.19024923,127.1763011,폐기물처리업체
181,경성디에스 주식회사,경기도 용인시 처인구 남사면 각궁로 126,37.10103986,127.1541953,폐기물처리업체
182,세명자원,경기도 용인시 수지구 동천동 50-2번지,37.35094745,127.0842457,폐기물처리업체
183,㈜삼우에프앤지,경기도 용인시 수지구 손곡로 29,37.33564541,127.0998802,폐기물처리업체
184,㈜그린서림,경기도 용인시 처인구 남사면 통삼로169번길 15,37.11475958,127.125892,폐기물처리업체
185,이영태,경기도 용인시 처인구 모현읍 초부로69번길 7,37.31401333,127.248365,폐기물처리업체
186,어머니농장,경기도 용인시 처인구 원삼면 원양로246번길 88,37.17919552,127.3158081,폐기물처리업체
187,우영환경개발,경기도 용인시 처인구 백암면 백암로 213,37.16523312,127.3738565,폐기물처리업체
188,다산파렛트,경기도 용인시 처인구 남사면 각궁로 126,37.10103986,127.1541953,폐기물처리업체
189,협우상사,경기도 용인시 처인구 이동읍 경기동로785번길 123-3,37.13756721,127.2139625,폐기물처리업체
190,㈜우리농장,경기도 용인시 원삼면 가재월리 316,37.1762689,127.3279654,폐기물처리업체
191,성진목장,경기도 용인시 처인구 백암면 근곡로 134-26,37.17789756,127.3575569,폐기물처리업체
192,대아환경,경기도 용인시 처인구 남사면 처인성로 1012-38,37.17905305,127.1857908,폐기물처리업체
193,슬기자원,경기도 용인시 처인구 모현읍 곡현로 620-28,37.33929286,127.2271983,폐기물처리업체
194,OK타이어,경기도 용인시 처인구 양지면 중부대로2670번길 6-3,37.25102419,127.3264971,폐기물처리업체
195,㈜한라상사,경기도 용인시 처인구 포곡읍 옥현로 89,37.30257141,127.2250364,폐기물처리업체
196,녹색토탈종합무역,경기도 용인시 운학동 645-2,37.22032812,127.2284568,폐기물처리업체
197,용인시의류재활용동부협회,경기도 용인시 운학동 89-4,37.2100872,127.2531087,폐기물처리업체
