시군명,사업장명,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,
용인시,맘스터치,"경기도 용인시 기흥구 강남로 3 (구갈동, 102,103,104,125호)","경기도 용인시 기흥구 구갈동 581-1 102,103,104,125호 ",16977,37.27106812,127.1261423,
용인시,맘스터치,"경기도 용인시 기흥구 서그내로15번길 33, 1층 일부호 (서천동)",경기도 용인시 기흥구 서천동 7 한가족빌딩 ,17104,37.24684412,127.0769093,
용인시,맘스터치 (수지동천점),"경기도 용인시 수지구 손곡로 100, 104호,105호 (동천동)",경기도 용인시 수지구 동천동 944 ,16823,37.33638614,127.0916588,
용인시,맘스터치 기흥구청점,"경기도 용인시 기흥구 구갈로 70 (구갈동, 구갈메가타운 102,103호)","경기도 용인시 기흥구 구갈동 352 구갈메가타운 102,103호 ",16972,37.28054931,127.1116789,
용인시,맘스터치 상현역점,"경기도 용인시 수지구 광교중앙로 319, 106, 107호 (상현동, 광교스타천)","경기도 용인시 수지구 상현동 1117번지 광교스타천 106, 107호 ",16944,37.29842746,127.0690532,
용인시,맘스터치 수지구청역점,경기도 용인시 수지구 수지로296번길 51-9,,,,,
용인시,맘스터치 수지상현점,경기도 용인시 수지구 만현로 100,,,,,
용인시,맘스터치 용인동백점,"경기도 용인시 기흥구 동백중앙로 265 (중동, 더엠 104-2, 202호)","경기도 용인시 기흥구 중동 831-2 더엠 104-2, 202호 ",17006,37.27640399,127.1526462,
용인시,맘스터치 용인성복점,"경기도 용인시 수지구 성복2로 114 (성복동, 플러스클리닉수지센터 103,104호)","경기도 용인시 수지구 성복동 129-1 플러스클리닉수지센터 103,104호 ",16851,37.31589689,127.0735657,
용인시,맘스터치 죽전새터마을점,경기도 용인시 수지구 현암로 121,,,,,
용인시,맘스터치 천리점,경기도 용인시 처인구 이동읍 백옥대로 632,,,,,
용인시,맘스터치(흥덕점),"경기도 용인시 기흥구 흥덕중앙로 41 (영덕동, 흥덕웰스프라자 105호,106호)","경기도 용인시 기흥구 영덕동 975-2 흥덕웰스프라자 105호,106호 ",16953,37.27652584,127.0715432,
용인시,맘스터치남사점,"경기도 용인시 처인구 남사면 한숲로 84, 6-114,115호 (e편한세상 용인 한숲시티)",경기도 용인시 처인구 남사면 완장리 954 e편한세상 용인 한숲시티 ,17117,37.15387627,127.1717441,
용인시,맘스터치용인고림점,"경기도 용인시 처인구 고림로 92, 1층 일부(101호) (고림동)",경기도 용인시 처인구 고림동 736-26 ,17151,37.24139878,127.21537,
용인시,맘스터치용인구성점,"경기도 용인시 기흥구 구성로 110, 용구프라자 1층 105호 (언남동)",경기도 용인시 기흥구 언남동 416-1 용구프라자 1층 105호 ,16919,37.29318072,127.1209107,
용인시,맘스터치용인양지점,"경기도 용인시 처인구 양지면 양지로 132, 1층 일부",경기도 용인시 처인구 양지면 양지리 568-1번지 ,17158,37.23418709,127.2828369,
용인시,맘스터치처인구청점,"경기도 용인시 처인구 금령로 86 (김량장동, 1층, 103호)","경기도 용인시 처인구 김량장동 301-3번지 1층, 103호",17051,37.2349655,127.2059622,
용인시,맛고을,경기도 용인시 처인구 포곡읍 포곡로 81,경기도 용인시 처인구 포곡읍 둔전리 383-6 ,17027,37.26890796,127.2147139,
용인시,맛고을,"경기도 용인시 기흥구 흥덕1로 13 (영덕동, 흥덕IT밸리 P0107A호(지하1층))",경기도 용인시 기흥구 영덕동 1005 흥덕IT밸리 P0107A호(지하1층) ,16954,37.2707065,127.0675947,
용인시,맛고을,경기도 용인시 처인구 이동읍 이원로 201,경기도 용인시 처인구 이동읍 묵리 897-1번지 ,17132,37.18642225,127.2283784,
용인시,맛깔식당,"경기도 용인시 처인구 고림로74번길 10-2 (고림동, 1층 일부)",경기도 용인시 처인구 고림동 781-35번지 1층 일부,17151,37.239742,127.2156557,
용인시,맛깔참죽&완도미역 용인백현마을점,경기도 용인시 기흥구 동백7로 84,,,,,
용인시,맛나면되지,"경기도 용인시 처인구 금령로162번길 5-1, 1층 일부 (마평동)",경기도 용인시 처인구 마평동 629-1번지 ,17154,37.2340771,127.2142086,
용인시,맛나바지락칼국수,"경기도 용인시 처인구 모현읍 백옥대로2384번길 21-42, 1층",경기도 용인시 처인구 모현읍 왕산리 798-2번지 1층 ,17035,37.3367606,127.2499737,
용인시,맛나식당,경기도 용인시 처인구 백암면 백암로201번길 18-8,,,,,
용인시,맛나식당,"경기도 용인시 수지구 성복2로 84 (성복동, 엘지빌리지 1차 상가동 지하103호)",경기도 용인시 수지구 성복동 98-10번지 엘지빌리지 1차 상가동 지하103호,16850,37.315542,127.0772244,
용인시,맛나옹심이메밀칼국수,"경기도 용인시 처인구 모현읍 백옥대로2366번길 7-1, 1층",경기도 용인시 처인구 모현읍 왕산리 812-4 1층 ,17035,37.33471707,127.2498324,
용인시,맛나한식부페,"경기도 용인시 처인구 양지면 중부대로 2603, A동",경기도 용인시 처인구 양지면 제일리 49-2 A동 ,17162,37.24601397,127.3213638,
용인시,맛다린식당,"경기도 용인시 처인구 백옥대로1402번길 9-6, 1층 (유방동)",경기도 용인시 처인구 유방동 248-5번지 1층,17041,37.2604053,127.2141243,
용인시,맛닭꼬(상현광교점),"경기도 용인시 수지구 광교마을로 134, 109호 (상현동)",경기도 용인시 수지구 상현동 1137 109호,16943,37.29498486,127.0786594,
용인시,맛닭꼬흥덕점,"경기도 용인시 기흥구 흥덕2로87번길 17 (영덕동, 세림프라자 104호)",경기도 용인시 기흥구 영덕동 986-2 세림프라자 104호 ,16954,37.27512993,127.0718895,
용인시,맛데이 켄터키 두마리치킨,"경기도 용인시 기흥구 서그내로15번길 33 (서천동,(2층))",경기도 용인시 기흥구 서천동 7 (2층) ,17104,37.24684412,127.0769093,
용인시,맛소문솥뚜껑삼겹살,"경기도 용인시 수지구 문인로54번길 3-10 (동천동,1층2호)",경기도 용인시 수지구 동천동 883-13번지 1층2호,16828,37.3335403,127.0957702,
용인시,맛의전쟁,경기도 용인시 수지구 죽전로144번길 8-11,,,,,
용인시,맛있는 고기에 솜씨를 더하다,"경기도 용인시 수지구 광교마을로 83 (상현동, 위너스타워 201호)",경기도 용인시 수지구 상현동 1130 위너스타워 201호 ,16942,37.29784324,127.0738933,
용인시,맛있는 녀석들,"경기도 용인시 기흥구 공세로 96, 태양해피빌 B동 1층 101호 (공세동)",경기도 용인시 기흥구 공세동 208-11 1층 B동 101호,17085,37.23308993,127.1087095,
용인시,맛있는 전집,"경기도 용인시 수지구 풍덕천로172번길 19-1 (풍덕천동, 1층)",경기도 용인시 수지구 풍덕천동 69-84 1층 ,16833,37.324286,127.1011941,
용인시,맛있는 초밥집,"경기도 용인시 기흥구 어정로 127 (상하동, 1층(왼쪽에서 5,6))","경기도 용인시 기흥구 상하동 482-19번지 1층(왼쪽에서 5,6)",16986,37.2757376,127.1435509,
용인시,맛있는 친구들,"경기도 용인시 기흥구 서그내로15번길 29, 1층 103호 (서천동)",경기도 용인시 기흥구 서천동 316 1층 103호 ,17104,37.24653608,127.0764713,
용인시,맛있는밥집옥이네식당,"경기도 용인시 처인구 백암면 덕평로 168, 1층 일부",경기도 용인시 처인구 백암면 가창리 380-2 ,17172,37.18366949,127.3753403,
용인시,맛있는생선153,"경기도 용인시 기흥구 구성로 336, 가동 1층 1호 (청덕동)",경기도 용인시 기흥구 청덕동 214-2 가동 1층 1호 ,16914,37.29001315,127.145916,
용인시,맛있는식당,"경기도 용인시 처인구 금령로 159 (마평동,외 1필지(1층))",경기도 용인시 처인구 마평동 649-6 외 1필지(1층) ,17153,37.23479717,127.2139856,
용인시,맛있다수제돈까스,"경기도 용인시 기흥구 공세로 77 (고매동, 1층일부)",경기도 용인시 기흥구 고매동 388-4번지 1층일부 ,17086,37.2315245,127.108446,
용인시,맛있닭발,"경기도 용인시 기흥구 신구로53번길 6-1 (신갈동, 가동 1층)",경기도 용인시 기흥구 신갈동 30-5번지 가동 1층,16968,37.2769362,127.1086898,
용인시,맛전,"경기도 용인시 기흥구 덕영대로2077번길 16, 대정프라자 2층 205호 (영덕동)",경기도 용인시 기흥구 영덕동 14-4 대정프라자 2층 205호 ,17095,37.26821304,127.0966515,
용인시,맛진부엌,경기도 용인시 처인구 금령로56번길 14 (김량장동),경기도 용인시 처인구 김량장동 338-4 ,17049,37.23372268,127.2022765,
용인시,맛집삼계탕,경기도 용인시 처인구 백암면 백암로201번길 31,경기도 용인시 처인구 백암면 백암리 402-4번지,17178,37.1655364,127.371944,
용인시,맛집신코다리네,경기도 용인시 처인구 양지면 신송로 297,경기도 용인시 처인구 양지면 송문리 114-1 ,17160,37.22674875,127.2635362,
용인시,맛집항아리에빠진돼지,경기도 용인시 처인구 명지로 237,,,,,
용인시,맛짱,"경기도 용인시 수지구 정든로6번길 1, 1층 일부호 (죽전동)",경기도 용인시 수지구 죽전동 471 ,16873,37.32713903,127.1134597,
용인시,매드(MAD) 수지점,"경기도 용인시 수지구 풍덕천로190번길 25, 신건프라자 2층 203호 일부호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 945 신건프라자 ,16833,37.32430858,127.1025484,
용인시,매드홀스,"경기도 용인시 처인구 금학로 345, 2층 (김량장동)",경기도 용인시 처인구 김량장동 220 연세미즈산부인과 ,17044,37.23709347,127.2020941,
용인시,매머드익스프레스 기흥힉스유타워점,"경기도 용인시 기흥구 중부대로 184, 힉스유타워 A동 1층 146호 (영덕동)",경기도 용인시 기흥구 영덕동 1315 힉스유타워 A동 146호,17095,37.2691657,127.0905784,
용인시,"매일,더 만나","경기도 용인시 처인구 남사면 한숲로 45, 한숲스퀘어옐로우 2층 218-1호",경기도 용인시 처인구 남사면 아곡리 694번지 ,17117,37.1527567,127.1701367,
용인시,매일반찬,"경기도 용인시 처인구 명지로40번길 9, 지석프라자 1층 104호 (역북동)",경기도 용인시 처인구 역북동 753 지석프라자 ,17056,37.23227846,127.1875141,
용인시,매일소풍,경기도 용인시 수지구 포은대로313번길 7-10,,,,,
용인시,매일치킨호프,경기도 용인시 기흥구 사은로 274-20 (지곡동),경기도 용인시 기흥구 지곡동 704번지 자봉마을 써니밸리 상가 -동 112호,17088,37.2510499,127.1353219,
용인시,매직타임레스토랑(MagicTime Restaurant),경기도 용인시 처인구 포곡읍 에버랜드로 199,경기도 용인시 처인구 포곡읍 전대리 506 ,17023,37.28996008,127.2165862,
용인시,매직타임스낵(Magic Time Snack),경기도 용인시 처인구 포곡읍 에버랜드로 199 (외1필지 P-22동 1층일부),경기도 용인시 처인구 포곡읍 전대리 506 외1필지 P-22동 1층일부 ,17023,37.28996008,127.2165862,
용인시,매직트리브루어리,"경기도 용인시 처인구 백령로 39, 2층 (유방동)",경기도 용인시 처인구 유방동 753-3번지 ,17042,37.26283049,127.1923051,
용인시,매화샤브,"경기도 용인시 수지구 성복2로 38, 롯데몰성복점 지하1층 일부호 (성복동)",경기도 용인시 수지구 성복동 23 롯데몰성복점 ,16847,37.3127533,127.0817766,
용인시,매화양꼬치,"경기도 용인시 기흥구 신갈로58번길 10 (신갈동, 1층일부)",경기도 용인시 기흥구 신갈동 61-5 1층일부 ,17064,37.27208793,127.1070415,
용인시,맥돈한우,"경기도 용인시 처인구 포곡읍 포곡로117번길 11 (바동, 1층 일부)","경기도 용인시 처인구 포곡읍 둔전리 367번지 바동, 1층 일부 ",17027,37.27059934,127.2172871,
용인시,맥땡,"경기도 용인시 수지구 만현로 106, 만현프라자 107호 (상현동)",경기도 용인시 수지구 상현동 254-1번지 만현프라자 107호,16930,37.3070944,127.0848864,
용인시,맥시카나,"경기도 용인시 수지구 성복2로76번길 26-3, 202호 (성복동,드림타워)",경기도 용인시 수지구 성복동 740-1번지 드림타워 202호,16848,37.3151522,127.0808565,
용인시,맥시칸치킨,"경기도 용인시 수지구 정든로 25 (죽전동, 단대프라자 102호)",경기도 용인시 수지구 죽전동 484-14번지 단대프라자 102호 ,16873,37.32792875,127.114572,
용인시,맥주공방,"경기도 용인시 기흥구 신갈로 140, 1층 105호 (신갈동, 한솔프라자)",경기도 용인시 기흥구 신갈동 1-6 한솔프라자 105호,16965,37.279143,127.1061814,
용인시,맥주대장 동백점,"경기도 용인시 기흥구 동백5로 17, 101,102호 (중동, 동백레이크시티프라자 )","경기도 용인시 기흥구 중동 832-7 동백레이크시티프라자  101,102호 ",17006,37.27670828,127.1519003,
용인시,맥주창고,"경기도 용인시 수지구 광교중앙로296번길 22 (상현동, 광교푸르지오시티2단지 205호, 206호)","경기도 용인시 수지구 상현동 1132-1번지 광교푸르지오시티2단지 205호, 206호",16943,37.2975978,127.0702705,
용인시,맨하탄슈퍼,경기도 용인시 수지구 풍덕천로139번길 16-1,,,,,
용인시,맵도리탕(보라점),"경기도 용인시 기흥구 한보라1로10번길 6-3, 테마프라자 104호 (보라동)",경기도 용인시 기흥구 보라동 574-2 테마프라자 104호,17080,37.2538952,127.1089966,
용인시,맵도리탕(용인역북지구점),"경기도 용인시 처인구 명지로40번길 15-7, 1층 108호 (역북동)",경기도 용인시 처인구 역북동 754번지 ,17056,37.2319702,127.186839,
용인시,맷돌전집,경기도 용인시 처인구 모현읍 충렬로8번길 55-1,,,,,
용인시,머글와트,"경기도 용인시 기흥구 죽전로 6, 한솔프라자 7층 705일부호 (보정동)",경기도 용인시 기흥구 보정동 1261-3 한솔프라자 7층 705일부호,16897,37.32024807,127.1093868,
용인시,머내,"경기도 용인시 처인구 고림로 48-1 (마평동,1층)",경기도 용인시 처인구 마평동 695-6번지 1층 ,17152,37.2374919,127.2142858,
용인시,머내콩나물국밥,"경기도 용인시 수지구 동천로 26 (동천동,1층)",경기도 용인시 수지구 동천동 180-14번지 1층,16825,37.3409254,127.0998305,
용인시,먹거리천국맛집,"경기도 용인시 처인구 금령로85번길 8, 1층 일부 (김량장동)",경기도 용인시 처인구 김량장동 133-122 1층 일부 ,17052,37.23612941,127.2058747,
용인시,먹고또먹고분식,"경기도 용인시 처인구 삼가로 20 (삼가동, 1층일부)",경기도 용인시 처인구 삼가동 133-1번지 1층일부,17017,37.2454968,127.1663515,
