,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,Latitude,Longitude,이용가능시간,이용자 제한,지번주소,행정동
1190,에버온,경기용인 신봉자이1차4(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1191,에버온,경기용인 신봉자이1차4(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1192,에버온,경기용인 신봉자이1차4(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1193,에버온,경기용인 신봉자이1차5(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1194,에버온,경기용인 신봉자이1차5(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1195,에버온,경기용인 신봉자이1차5(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1196,에버온,경기용인 신봉자이1차6(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1197,에버온,경기용인 신봉자이1차6(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1198,에버온,경기용인 신봉자이1차6(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1199,에버온,경기용인 신봉자이1차7(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1200,에버온,경기용인 신봉자이1차7(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1201,에버온,경기용인 신봉자이1차7(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1202,에버온,경기용인 신봉자이1차8(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1203,에버온,경기용인 신봉자이1차8(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1204,에버온,경기용인 신봉자이1차8(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1205,에버온,경기용인 신봉자이1차9(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1206,에버온,경기용인 신봉자이1차9(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1207,에버온,경기용인 신봉자이1차9(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 26(873 신봉마을엘지자이1차아파트),37.326427,127.0754946,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 873 신봉마을엘지자이1차아파트,신봉동
1208,에버온,경기용인 신봉자이2차1(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1209,에버온,경기용인 신봉자이2차1(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1210,에버온,경기용인 신봉자이2차1(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1211,에버온,경기용인 신봉자이2차1(B1),4,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1212,에버온,경기용인 신봉자이2차1(B1),5,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1213,에버온,경기용인 신봉자이2차1(B1),6,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1214,에버온,경기용인 신봉자이2차10(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1215,에버온,경기용인 신봉자이2차10(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1216,에버온,경기용인 신봉자이2차10(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1217,에버온,경기용인 신봉자이2차11(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1218,에버온,경기용인 신봉자이2차11(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1219,에버온,경기용인 신봉자이2차11(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1220,에버온,경기용인 신봉자이2차11(B1),4,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1221,에버온,경기용인 신봉자이2차11(B1),5,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1222,에버온,경기용인 신봉자이2차2(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1223,에버온,경기용인 신봉자이2차2(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1224,에버온,경기용인 신봉자이2차2(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1225,에버온,경기용인 신봉자이2차2(B1),4,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1226,에버온,경기용인 신봉자이2차2(B1),5,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1227,에버온,경기용인 신봉자이2차2(B1),6,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1228,에버온,경기용인 신봉자이2차3(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1229,에버온,경기용인 신봉자이2차3(B1),2,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1230,에버온,경기용인 신봉자이2차3(B1),3,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1231,에버온,경기용인 신봉자이2차3(B1),4,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1232,에버온,경기용인 신봉자이2차3(B1),5,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1233,에버온,경기용인 신봉자이2차3(B1),6,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
1234,에버온,경기용인 신봉자이2차4(B1),1,AC완속,경기도,용인시,경기도 용인시 수지구 신봉2로 72(911 신봉마을자이2차아파트),37.3296457,127.0743047,24시간,외부인 사용불가,경기도 용인시 수지구 신봉동 911 신봉마을자이2차아파트,신봉동
