,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한
740,지에스커넥트,삼성쉐르빌아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 포곡읍 포곡로 159103동 지하 2층 A20번기둥 부근(둔전리 449번지),24시간,거주자외 출입제한
741,지에스커넥트,삼성쉐르빌아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 포곡읍 포곡로 159103동 지하 2층 A20번기둥 부근(둔전리 449번지),24시간,거주자외 출입제한
742,지에스커넥트,삼성쉐르빌아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 포곡읍 포곡로 159103동 지하 2층 A20번기둥 부근(둔전리 449번지),24시간,거주자외 출입제한
743,지에스커넥트,삼성쉐르빌아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 포곡읍 포곡로 159103동 지하 2층 A20번기둥 부근(둔전리 449번지),24시간,거주자외 출입제한
744,지에스커넥트,서농도서관,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 서천서로 83서농도서관(서농 도서관),24시간,"시설 상황에 따라 이용이 제한될 수 있음, 거주자외 출입제한"
745,지에스커넥트,성복자이1차아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
746,지에스커넥트,성복자이1차아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
747,지에스커넥트,성복자이1차아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
748,지에스커넥트,성복자이1차아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
749,지에스커넥트,성복자이1차아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
750,지에스커넥트,성복자이1차아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
751,지에스커넥트,성복자이1차아파트,7,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
752,지에스커넥트,성복자이1차아파트,8,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
753,지에스커넥트,성복자이1차아파트,9,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
754,지에스커넥트,성복자이1차아파트,10,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
755,지에스커넥트,성복자이1차아파트,11,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
756,지에스커넥트,성복자이1차아파트,12,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
757,지에스커넥트,성복자이1차아파트,13,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
758,지에스커넥트,성복자이1차아파트,14,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
759,지에스커넥트,성복자이1차아파트,15,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
760,지에스커넥트,성복자이1차아파트,16,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 성복1로164번길 20성복자이1차아파트(버들치마을 성복자이1차),08:00~20:00,거주자외 출입제한
761,지에스커넥트,송전마을세광엔리치타워,1,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
762,지에스커넥트,송전마을세광엔리치타워,2,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
763,지에스커넥트,송전마을세광엔리치타워,3,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
764,지에스커넥트,송전마을세광엔리치타워,4,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
765,지에스커넥트,송전마을세광엔리치타워,5,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
766,지에스커넥트,송전마을세광엔리치타워,6,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
767,지에스커넥트,송전마을세광엔리치타워,7,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
768,지에스커넥트,송전마을세광엔리치타워,8,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
769,지에스커넥트,송전마을세광엔리치타워,9,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
770,지에스커넥트,송전마을세광엔리치타워,10,AC완속,경기도 ,용인시 ,경기도 용인시 처인구 이동읍 경기동로705번길 28(송전마을 세광엔리치타워)(송전마을 세광엔리치타워),24시간,시설 상황에 따라 이용이 제한될 수 있음
771,지에스커넥트,수지 서홍마을벽산블루밍,1,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 신봉1로48번길 45(신봉동, 서홍마을 벽산블루밍)(서홍마을 벽산블루밍)",24시간,시설 상황에 따라 이용이 제한될 수 있음
772,지에스커넥트,수지 서홍마을벽산블루밍,2,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 신봉1로48번길 45(신봉동, 서홍마을 벽산블루밍)(서홍마을 벽산블루밍)",24시간,시설 상황에 따라 이용이 제한될 수 있음
773,지에스커넥트,수지 서홍마을벽산블루밍,3,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 신봉1로48번길 45(신봉동, 서홍마을 벽산블루밍)(서홍마을 벽산블루밍)",24시간,시설 상황에 따라 이용이 제한될 수 있음
774,지에스커넥트,수지태영데시앙아파트,1,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 수지로 166(풍덕천동, 정자뜰마을 태영 데시앙1차 아파트)(데시앙1차 아파트)",24시간,거주자외 출입제한
775,지에스커넥트,수지태영데시앙아파트,2,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 수지로 166(풍덕천동, 정자뜰마을 태영 데시앙1차 아파트)(데시앙1차 아파트)",24시간,거주자외 출입제한
776,지에스커넥트,수지태영데시앙아파트,3,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 수지로 166(풍덕천동, 정자뜰마을 태영 데시앙1차 아파트)(데시앙1차 아파트)",24시간,거주자외 출입제한
777,지에스커넥트,수지태영데시앙아파트,4,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 수지로 166(풍덕천동, 정자뜰마을 태영 데시앙1차 아파트)(데시앙1차 아파트)",24시간,거주자외 출입제한
778,지에스커넥트,수지태영데시앙아파트,5,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 수지로 166(풍덕천동, 정자뜰마을 태영 데시앙1차 아파트)(데시앙1차 아파트)",24시간,거주자외 출입제한
779,지에스커넥트,수지태영데시앙아파트,6,AC완속,경기도 ,용인시 ,"경기도 용인시 수지구 수지로 166(풍덕천동, 정자뜰마을 태영 데시앙1차 아파트)(데시앙1차 아파트)",24시간,거주자외 출입제한
780,지에스커넥트,수지파크푸르지오아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로171번길 9수지파크푸르지오아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
781,지에스커넥트,수지파크푸르지오아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로171번길 9수지파크푸르지오아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
782,지에스커넥트,수지파크푸르지오아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로171번길 9수지파크푸르지오아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
783,지에스커넥트,수지파크푸르지오아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로171번길 9수지파크푸르지오아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
784,지에스커넥트,수지파크푸르지오아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로171번길 9수지파크푸르지오아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
785,지에스커넥트,수지파크푸르지오아파트,6,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 풍덕천로171번길 9수지파크푸르지오아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
786,지에스커넥트,수지풍림2차아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로 18수지풍림2차아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
787,지에스커넥트,수지풍림2차아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로 18수지풍림2차아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
788,지에스커넥트,수지풍림2차아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 수지구 동천로 18수지풍림2차아파트,24시간,시설 상황에 따라 이용이 제한될 수 있음
789,지에스커넥트,신갈푸르지오아파트,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 기흥로116번길 77신갈푸르지오아파트(691 산양마을푸르지오),08:00~22:00,거주자외 출입제한
790,지에스커넥트,신갈푸르지오아파트,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 기흥로116번길 77신갈푸르지오아파트(691 산양마을푸르지오),08:00~22:00,거주자외 출입제한
791,지에스커넥트,신갈푸르지오아파트,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 기흥로116번길 77신갈푸르지오아파트(691 산양마을푸르지오),08:00~22:00,거주자외 출입제한
792,지에스커넥트,신갈푸르지오아파트,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 기흥로116번길 77신갈푸르지오아파트(691 산양마을푸르지오),08:00~22:00,거주자외 출입제한
793,지에스커넥트,신갈푸르지오아파트,5,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 기흥로116번길 77신갈푸르지오아파트(691 산양마을푸르지오),08:00~22:00,거주자외 출입제한
794,지에스커넥트,용인기흥효성해링턴플레이스,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 덕영대로2077번길 33용인기흥효성해링턴플레이스(1267 용인기흥효성해링턴플레이스),08:00~22:00,거주자외 출입제한
795,지에스커넥트,용인기흥효성해링턴플레이스,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 덕영대로2077번길 33용인기흥효성해링턴플레이스(1267 용인기흥효성해링턴플레이스),08:00~22:00,거주자외 출입제한
796,지에스커넥트,용인백현마을 경남아너스빌,1,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백8로131번길 5백현경남아너스빌(583 백현마을경남아너스빌),08:00~20:00,거주자 외 출입제한
797,지에스커넥트,용인백현마을 경남아너스빌,2,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백8로131번길 5백현경남아너스빌(583 백현마을경남아너스빌),08:00~20:00,거주자 외 출입제한
798,지에스커넥트,용인백현마을 경남아너스빌,3,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백8로131번길 5백현경남아너스빌(583 백현마을경남아너스빌),08:00~20:00,거주자 외 출입제한
799,지에스커넥트,용인백현마을 경남아너스빌,4,AC완속,경기도 ,용인시 ,경기도 용인시 기흥구 동백8로131번길 5백현경남아너스빌(583 백현마을경남아너스빌),08:00~20:00,거주자 외 출입제한
